ISIN;PAYS_RISQUE;CATEG_ISSUER;RATING;NIV_SENIORITE;ISSUER;NIV_SUBORDINATION;CATEGORIE_1;CATEGORIE_2;CATEGORIE_3;MATURITE;MATURITE_CALL;NAME;CPN;FRQ;ISSUER_DATE;INDICE;DATE_ACHAT;YIELD_ACHAT;SUB_DATE_RBST;SUBORD;BASE_INDICE;FLOATER;MONETAIRE
XS0491212451;USA;Finance;5;;GE;;poche_obligations;Obligations_credit;Obligations_credit;15/09/2066;15/09/2016;GE 4 5/8 09/15/66;4.625;1;15/09/2010;;25/08/2014;1;15/09/2016;Y;0;0;0
XS0612837657;USA;Finance;2;;GE;;poche_obligations;Obligations_credit;Obligations_credit;04/04/2016;04/04/2016;GE 3 3/4 04/04/16;3.75;1;04/04/2012;;25/08/2014;1;04/04/2016;;0;0;0
XS0794230507;USA;Finance;2;;GE;;poche_obligations;Obligations_credit;Obligations_credit;18/06/2019;18/06/2019;GE 2 7/8 06/18/19;2.875;1;18/06/2013;;25/08/2014;1;18/06/2019;;0;0;0
XS0874839086;USA;Finance;2;;GE;;poche_obligations;Obligations_credit;Obligations_credit;15/03/2018;15/03/2018;GE 1 5/8 03/15/18;1.625;1;15/03/2013;;25/08/2014;1;15/03/2018;;0;0;0
XS0925519380;USA;Finance;2;;GE;;poche_obligations;Obligations_credit;Obligations_credit;02/05/2017;02/05/2017;GE 1 05/02/17;1;1;02/05/2014;;25/08/2014;1;02/05/2017;;0;0;0
DE000A1KQ1M5;Allemagne;Corporate;9;;GEA GROUP AG;;poche_obligations;Obligations_credit;Obligations_credit;21/04/2016;21/04/2016;GEAGP 4 1/4 04/21/16;4.25;1;21/04/2012;;25/08/2014;1;21/04/2016;;0;0;0
FR0011233337;France;Finance;8;;GECINA;;poche_obligations;Obligations_credit;Obligations_credit;11/04/2019;11/04/2019;GFCFP 4 3/4 04/11/19;4.75;1;11/04/2013;;25/08/2014;1;11/04/2019;;0;0;0
XS0777017376;UK;Corporate;10;;G4S INTL FINANCE PLC;;poche_obligations;Obligations_credit;Obligations_credit;02/05/2017;02/05/2017;GFSLN 2 7/8 05/02/17;2.875;1;02/05/2013;;25/08/2014;1;02/05/2017;;0;0;0
XS0862010625;UK;Corporate;10;;G4S intl finance;;poche_obligations;Obligations_credit;Obligations_credit;06/12/2018;06/12/2018;G4S  2 5/8  12/06/18;2.625;1;06/12/2013;;08/12/2015;1;06/12/2018;;0;0;0
XS0305188533;Suisse;Corporate;9;;Glencore XSTRATA;;poche_obligations;Obligations_credit;Obligations_credit;13/06/2017;13/06/2017;GLENLN 5 1/4 06/13/17;5.25;1;13/06/2008;;25/08/2014;1;13/06/2017;;0;0;0
XS0495973470;Suisse;Corporate;9;;Glencore XSTRATA;;poche_obligations;Obligations_credit;Obligations_credit;22/03/2017;22/03/2017;GLENLN 5 1/4 03/22/17;5.25;1;22/03/2011;;25/08/2014;1;22/03/2017;;0;0;0
XS0857214968;UK;Corporate;9;;Glencore XSTRATA;;poche_obligations;Obligations_credit;Obligations_credit;19/05/2016;19/05/2016;GLENLN 1 1/2 05/19/16;1.75;1;19/05/2013;;25/08/2014;1;19/05/2016;;0;0;0
XS0911806692;France;Finance;9;;GELF BOND ISSUER I SA;;poche_obligations;Obligations_credit;Obligations_credit;03/04/2018;03/04/2018;GOOEUR 3 1/8 04/03/18;3.125;1;03/04/2014;;25/08/2014;1;03/04/2018;;0;0;0
XS0255244112;USA;Finance;7;;Goldman Sachs;;poche_obligations;Obligations_credit;Obligations_credit;23/05/2016;23/05/2016;GS 4 1/2 05/23/16;4.5;1;23/05/2007;;25/08/2014;1;23/05/2016;;0;0;0
XS0284727814;USA;Finance;7;;Goldman Sachs;;poche_obligations;Obligations_credit;Obligations_credit;30/01/2017;30/01/2017;GS 4 1/2 01/30/17;4.5;1;30/01/2008;;25/08/2014;1;30/01/2017;;0;0;0
XS0361975443;USA;Finance;7;;Goldman Sachs;;poche_obligations;Obligations_credit;Obligations_credit;02/05/2018;02/05/2018;GS 6 3/8 05/02/18;6.375;1;02/05/2009;;25/08/2014;1;02/05/2018;;0;0;0
XS0459410782;USA;Finance;7;;Goldman Sachs;;poche_obligations;Obligations_credit;Obligations_credit;23/10/2019;23/10/2019;GS 5 1/8 10/23/19;5.125;1;23/10/2010;;25/08/2014;1;23/10/2019;;0;0;0
XS0494996043;USA;Finance;7;;Goldman Sachs;;poche_obligations;Obligations_credit;Obligations_credit;16/03/2017;16/03/2017;GS 4 3/8 03/16/17;4.375;1;16/03/2011;;25/08/2014;1;16/03/2017;;0;0;0
XS0335134705;UK;Corporate;5;;GLAXOSMITHKLINE;;poche_obligations;Obligations_credit;Obligations_credit;13/12/2017;13/12/2017;GSK 5 5/8 12/13/17;5.625;1;13/12/2008;;25/08/2014;1;13/12/2017;;0;0;0
XS1147600305;UK;Corporate;5;;GLAXOSMITHKLINE;;poche_obligations;Obligations_credit;Obligations_credit;02/12/2019;02/12/2019;GSK 0 5/8 12/02/19;0.625;1;02/12/2015;;25/08/2014;1;02/12/2019;;0;0;0
XS0617785943;UK;Corporate;9;;GLOBAL SWITCH HOLDINGS L;;poche_obligations;Obligations_credit;Obligations_credit;18/04/2018;18/04/2018;GSWITC 5 1/2 04/18/18;5.5;1;18/04/2012;;25/08/2014;1;18/04/2018;;0;0;0
FR0000472334;France;Corporate;6;;ENGIE;;poche_obligations;Obligations_credit;Obligations_credit;19/02/2018;19/02/2018;GSZFP 5 1/8 02/19/18;5.125;1;19/02/2004;;25/08/2014;1;19/02/2018;;0;0;0
FR0010678185;France;Corporate;6;;ENGIE;;poche_obligations;Obligations_credit;Obligations_credit;24/01/2019;24/01/2019;GSZFP 6 7/8 01/24/19;6.875;1;24/01/2009;;25/08/2014;1;24/01/2019;;0;0;0
FR0010952739;France;Corporate;6;;ENGIE;;poche_obligations;Obligations_credit;Obligations_credit;18/10/2017;18/10/2017;GSZFP 2 3/4 10/18/17;2.75;1;18/10/2011;;25/08/2014;1;18/10/2017;;0;0;0
FR0011147305;France;Corporate;6;;ENGIE;;poche_obligations;Obligations_credit;Obligations_credit;21/01/2020;21/01/2020;GSZFP 3 1/8 01/21/20;3.125;1;21/01/2013;;25/08/2014;1;21/01/2020;;0;0;0
FR0011261916;France;Corporate;6;;ENGIE;;poche_obligations;Obligations_credit;Obligations_credit;01/06/2018;01/06/2018;GSZFP 2 1/4 06/01/18;2.25;1;01/06/2013;;25/08/2014;1;01/06/2018;;0;0;0
FR0011289222;France;Corporate;6;;ENGIE;;poche_obligations;Obligations_credit;Obligations_credit;20/07/2017;20/07/2017;GSZFP 1 1/2 07/20/17;1.5;1;20/07/2013;;25/08/2014;1;20/07/2017;;0;0;0
FR0011531714;France;Corporate;8;;ENGIE;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;10/07/2018;GSZFP 3 7/8 07/29/49;3.875;1;10/07/2014;;25/08/2014;1;10/07/2018;Y;0;0;0
FR0011942226;France;Corporate;8;;ENGIE;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;02/06/2019;GSZFP 3 06/29/49;3;1;02/06/2015;;25/08/2014;1;02/06/2019;Y;0;0;0
XS0626028566;Allemagne;Corporate;10;;GERRESHEIMER AG;;poche_obligations;Obligations_credit;Obligations_credit;19/05/2018;19/05/2018;GXIGR 5 05/19/18;5;1;19/05/2012;;25/08/2014;1;19/05/2018;;0;0;0
XS0758419658;Hollande;Corporate;8;;HEINEKEN;;poche_obligations;Obligations_credit;Obligations_credit;19/03/2019;19/03/2019;HEIANA 2 1/2 03/19/19;2.5;1;19/03/2013;;25/08/2014;1;19/03/2019;;0;0;0
XS0875513268;Allemagne;Corporate;9;;Hella;;poche_obligations;Obligations_credit;Obligations_credit;24/01/2020;24/01/2020;HELLA 2 3/8 01/24/20;2.375;1;24/01/2014;;25/08/2014;1;24/01/2020;;0;0;0
XS0511389453;Allemagne;Corporate;8;;HERAEUS FINANCE GMBH;;poche_obligations;Obligations_credit;Obligations_credit;29/05/2017;29/05/2017;HERAEU 4 05/29/17;4;1;29/05/2011;;25/08/2014;1;29/05/2017;;0;0;0
XS0471071133;Italie;Corporate;9;;HERA SPA;;poche_obligations;Obligations_credit;Obligations_credit;03/12/2019;03/12/2019;HERIM 4 1/2 12/03/19;4.5;1;03/12/2010;;25/08/2014;1;03/12/2019;;0;0;0
DE000HLB1QE1;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;04/02/2019;04/02/2019;HESLAN 4 1/2 02/04/19;4.5;1;04/02/2010;;25/08/2014;1;04/02/2019;;0;0;0
DE000HLB16F0;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;30/07/2018;30/07/2018;HESLAN 3 1/8 07/30/18;3.125;1;30/07/2011;;25/08/2014;1;30/07/2018;;0;0;0
DE000HLB16L8;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;23/08/2016;23/08/2016;HESLAN 2 1/2 08/23/16;2.5;1;23/08/2011;;25/08/2014;1;23/08/2016;;0;0;0
DE000HLB1609;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;29/09/2017;29/09/2017;HESLAN 2 7/8 09/29/17;2.875;1;29/09/2011;;25/08/2014;1;29/09/2017;;0;0;0
DE000HLB17K8;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;18/03/2016;18/03/2016;HESLAN 3 3/8 03/18/16;3.375;1;18/03/2012;;25/08/2014;1;18/03/2016;;0;0;0
DE000WLB43N7;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;20/05/2016;20/05/2016;HESLAN 4 1/4 05/20/16;4.25;1;20/05/2012;;25/08/2014;1;20/05/2016;;0;0;0
DE000WLB43R8;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;24/05/2017;24/05/2017;HESLAN 3.4 05/24/17;3.4;1;24/05/2012;;25/08/2014;1;24/05/2017;;0;0;0
DE000HLB3FF7;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;15/12/2017;15/12/2017;HESLAN 2 3/4 12/15/17;2.75;1;15/12/2012;;25/08/2014;1;15/12/2017;;0;0;0
DE000HLB3FJ9;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;31/01/2017;31/01/2017;HESLAN 2 1/4 01/31/17;2.25;1;31/01/2013;;25/08/2014;1;31/01/2017;;0;0;0
DE000HLB3FV4;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;04/04/2017;04/04/2017;HESLAN 2 1/8 04/04/17;2.125;1;04/04/2013;;25/08/2014;1;04/04/2017;;0;0;0
DE000HLB0QP9;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;10/12/2018;10/12/2018;HESLAN 2 12/10/18;2;1;10/12/2012;;25/08/2014;1;10/12/2018;;0;0;0
DE000HLB0QN4;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;08/12/2016;08/12/2016;HESLAN 1 5/8 12/08/16;1.625;1;08/12/2012;;25/08/2014;1;08/12/2016;;0;0;0
DE000HLB0VD5;Allemagne;Finance;6;;LANDBK HESSEN-THUERINGEN;;poche_obligations;Obligations_credit;Obligations_credit;14/11/2017;14/11/2017;HESLAN 1 1/4 11/14/17;1.25;1;14/11/2013;;25/08/2014;1;14/11/2017;;0;0;0
XS0834382151;UK;Finance;8;;HAMMERSON PLC;;poche_obligations;Obligations_credit;Obligations_credit;26/09/2019;26/09/2019;HMSOLN 2 3/4 09/26/19;2.75;1;26/09/2013;;25/08/2014;1;26/09/2019;;0;0;0
XS0967299016;Autre;Corporate;5;;AMERICAN HONDA FINANCE;;poche_obligations;Obligations_credit;Obligations_credit;04/09/2019;04/09/2019;HNDA 1 7/8 09/04/19;1.875;1;04/09/2014;;25/08/2014;1;04/09/2019;;0;0;0
XS0550634355;France;Corporate;8;;THALES;;poche_obligations;Obligations_credit;Obligations_credit;19/10/2016;19/10/2016;HOFP 2 3/4 10/19/16;2.75;1;19/10/2011;;25/08/2014;1;19/10/2016;;0;0;0
XS0906792014;France;Corporate;8;;THALES;;poche_obligations;Obligations_credit;Obligations_credit;20/03/2018;20/03/2018;HOFP 1 5/8 03/20/18;1.625;1;20/03/2014;;25/08/2014;1;20/03/2018;;0;0;0
XS0188853526;UK;Finance;10;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;29/03/2016;HSBC 5.13 03/29/49;5.13;1;29/03/2005;;25/08/2014;1;29/03/2016;Y;0;0;0
XS0257496694;USA;Finance;6;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;14/06/2016;14/06/2016;HSBC 4 1/2 06/14/16;4.5;1;14/06/2007;;25/08/2014;1;14/06/2016;;0;0;0
XS0302868475;USA;Finance;6;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;30/05/2017;30/05/2017;HSBC 4 7/8 05/30/17;4.875;1;30/05/2008;;25/08/2014;1;30/05/2017;;0;0;0
XS0353643744;UK;Finance;8;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;19/03/2018;19/03/2018;HSBC 6 1/4 03/19/18;6.25;1;19/03/2009;;25/08/2014;1;19/03/2018;Y;0;0;0
XS0433028254;UK;Finance;8;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;10/06/2019;10/06/2019;HSBC 6 06/10/19;6;1;10/06/2010;;25/08/2014;1;10/06/2019;Y;0;0;0
XS0470370932;UK;Finance;4;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;30/11/2016;30/11/2016;HSBC 3 3/4 11/30/16;3.75;1;30/11/2010;;25/08/2014;1;30/11/2016;;0;0;0
XS0558893094;UK;Finance;4;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;15/11/2017;15/11/2017;HSBC 3 1/8 11/15/17;3.125;1;15/11/2011;;25/08/2014;1;15/11/2017;;0;0;0
FR0011149947;France;Corporate;9;;VALLOUREC;;poche_obligations;Obligations_credit;Obligations_credit;14/02/2017;14/02/2017;VKFP 4 1/4 02/14/17;4.25;1;14/02/2013;;25/08/2014;1;14/02/2017;;0;0;0
XS0695461458;UK;Finance;4;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;24/10/2018;24/10/2018;HSBC 3 7/8 10/24/18;3.875;1;24/10/2012;;25/08/2014;1;24/10/2018;;0;0;0
FR0011391580;France;Finance;4;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;16/01/2020;16/01/2020;HSBC 1 7/8 01/16/20;1.875;1;16/01/2014;;25/08/2014;1;16/01/2020;;0;0;0
XS0969636371;UK;Finance;8;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;10/01/2024;10/01/2019;HSBC 3 3/8 01/10/24;3.375;1;10/01/2014;;25/08/2014;1;10/01/2019;Y;0;0;0
FR0011645845;France;Finance;4;;HSBC;;poche_obligations;Obligations_credit;Obligations_credit;03/12/2018;03/12/2018;HSBC 1 5/8 12/03/18;1.625;1;03/12/2014;;25/08/2014;1;03/12/2018;;0;0;0
DE000HSH35M8;Allemagne;Finance;10;;HSH NORDBANK AG;;poche_obligations;Obligations_credit;Obligations_credit;21/06/2017;21/06/2017;HSHN 2 06/21/17;2;1;21/12/2013;;25/08/2014;1;21/06/2017;;0;0;0
DE000HSH4L33;Allemagne;Finance;10;;HSH NORDBANK AG;;poche_obligations;Obligations_credit;Obligations_credit;17/10/2018;17/10/2018;HSHN 2 10/17/18;2;1;17/10/2014;;25/08/2014;1;17/10/2018;;0;0;0
DE000HSH4VR4;Allemagne;Finance;10;;HSH NORDBANK AG;;poche_obligations;Obligations_credit;Obligations_credit;20/05/2016;20/05/2016;HSHN 0 3/4 05/20/16;0.75;1;20/11/2015;;25/08/2014;1;20/05/2016;;0;0;0
DE000HSH4VQ6;Allemagne;Finance;10;;HSH NORDBANK AG;;poche_obligations;Obligations_credit;Obligations_credit;22/06/2016;22/06/2016;HSHN 0 3/4 06/22/16;0.75;0;22/06/2016;;25/08/2014;1;22/06/2016;;0;0;0
XS0268587127;Autre;Corporate;7;;HUTCH WHAMPOA;;poche_obligations;Obligations_credit;Obligations_credit;21/09/2016;21/09/2016;HUWHY 4 5/8 09/21/16;4.625;1;21/09/2007;;25/08/2014;1;21/09/2016;;0;0;0
XS0466303194;Autre;Corporate;7;;HUTCH WHAMPOA;;poche_obligations;Obligations_credit;Obligations_credit;14/11/2016;14/11/2016;HUWHY 4 3/4 11/14/16;4.75;1;14/11/2010;;25/08/2014;1;14/11/2016;;0;0;0
XS0790010747;Autre;Corporate;7;;HUTCH WHAMPOA;;poche_obligations;Obligations_credit;Obligations_credit;06/06/2017;06/06/2017;HUWHY 2 1/2 06/06/17;2.5;1;06/06/2013;;25/08/2014;1;06/06/2017;;0;0;0
XS0930010524;Autre;Corporate;9;;HUTCH WHAMPOA;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;10/05/2018;HUWHY 3 3/4 05/29/49;3.75;1;10/05/2014;;25/08/2014;1;10/05/2018;Y;0;0;0
XS0921670385;Autriche;Finance;6;;HYPO NOE GRUPPE BANK AG;;poche_obligations;Obligations_credit;Obligations_credit;23/04/2018;23/04/2018;HYNOE 1 5/8 04/23/18;1.625;1;23/04/2014;;25/08/2014;1;23/04/2018;;0;0;0
XS1041793123;UK;Corporate;10;;Icap;;poche_obligations;Obligations_credit;Obligations_credit;06/03/2019;06/03/2019;IAPLN 3 1/8 03/06/19;3.125;1;06/03/2015;;25/08/2014;1;06/03/2019;;0;0;0
XS0362224841;Espagne;Corporate;9;;Iberdrola;;poche_obligations;Obligations_credit;Obligations_credit;09/05/2018;09/05/2018;IBESM 5 5/8 05/09/18;5.625;1;09/05/2009;;25/08/2014;1;09/05/2018;;0;0;0
XS0548801207;Espagne;Corporate;9;;Iberdrola;;poche_obligations;Obligations_credit;Obligations_credit;13/10/2016;13/10/2016;IBESM 3 1/2 10/13/16;3.5;1;13/10/2011;;25/08/2014;1;13/10/2016;;0;0;0
XS0767977811;Espagne;Corporate;9;;Iberdrola;;poche_obligations;Obligations_credit;Obligations_credit;11/10/2018;11/10/2018;IBESM 4 1/4 10/11/18;4.25;1;11/10/2012;;25/08/2014;1;11/10/2018;;0;0;0
XS0829209195;Espagne;Corporate;9;;Iberdrola;;poche_obligations;Obligations_credit;Obligations_credit;21/09/2017;21/09/2017;IBESM 4 1/2 09/21/17;4.5;1;21/09/2013;;25/08/2014;1;21/09/2017;;0;0;0
XS0808632763;Espagne;Corporate;11;;Iberdrola;;poche_obligations;Obligations_credit;Obligations_credit;25/08/2087;27/02/2018;IBESM 5 3/4 02/27/49;5.75;1;27/02/2014;;25/08/2014;1;27/02/2018;Y;0;0;0
XS0856023147;USA;Corporate;4;;IBM;;poche_obligations;Obligations_credit;Obligations_credit;19/11/2019;19/11/2019;IBM 1 3/8 11/19/19;1.375;1;19/11/2013;;25/08/2014;1;19/11/2019;;0;0;0
FR0011577170;France;Finance;8;;ICADE;;poche_obligations;Obligations_credit;Obligations_credit;30/01/2019;30/01/2019;ICADFP 2 1/4 01/30/19;2.25;1;30/01/2014;;25/08/2014;1;30/01/2019;;0;0;0
XS0495913229;UK;Finance;9;;3I GROUP PLC;;poche_obligations;Obligations_credit;Obligations_credit;17/03/2017;17/03/2017;IIILN 5 5/8 03/17/17;5.625;1;17/03/2011;;25/08/2014;1;17/03/2017;;0;0;0
XS0645669200;UK;Corporate;9;;IMPERIAL TOBACCO;;poche_obligations;Obligations_credit;Obligations_credit;05/07/2018;05/07/2018;IMTLN 4 1/2 07/05/18;4.5;1;05/07/2012;;25/08/2014;1;05/07/2018;;0;0;0
XS0715437140;UK;Corporate;9;;IMPERIAL TOBACCO;;poche_obligations;Obligations_credit;Obligations_credit;02/12/2019;02/12/2019;IMTLN 5 12/02/19;5;1;01/12/2012;;25/08/2014;1;02/12/2019;;0;0;0
NL0000122489;Hollande;Finance;6;;Ing;;poche_obligations;Obligations_credit;Obligations_credit;07/06/2019;07/06/2019;INTNED 5 1/4 06/07/19;5.25;1;07/06/2000;;25/08/2014;1;07/06/2019;;0;0;0
XS0250306643;Hollande;Finance;7;;Ing;;poche_obligations;Obligations_credit;Obligations_credit;11/04/2016;11/04/2016;INTNED 4 1/8 04/11/16;4.125;1;11/04/2007;;25/08/2014;1;11/04/2016;;0;0;0
XS0303396062;Hollande;Finance;7;;Ing;;poche_obligations;Obligations_credit;Obligations_credit;31/05/2017;31/05/2017;INTNED 4 3/4 05/31/17;4.75;1;31/05/2008;;25/08/2014;1;31/05/2017;;0;0;0
XS0366066149;Hollande;Finance;9;;Ing;;poche_obligations;Obligations_credit;Obligations_credit;29/05/2023;29/05/2018;INTNED 6 1/8 05/29/23;6.125;1;29/05/2009;;25/08/2014;1;29/05/2018;Y;0;0;0
XS0629960302;Hollande;Finance;6;;Ing;;poche_obligations;Obligations_credit;Obligations_credit;24/05/2016;24/05/2016;INTNED 3 7/8 05/24/16;3.875;1;24/05/2012;;25/08/2014;1;24/05/2016;;0;0;0
XS0725405228;Hollande;Finance;6;;Ing;;poche_obligations;Obligations_credit;Obligations_credit;23/12/2016;23/12/2016;INTNED 4 12/23/16;4;1;23/12/2012;;25/08/2014;1;23/12/2016;;0;0;0
XS0767706111;Hollande;Finance;6;;Ing;;poche_obligations;Obligations_credit;Obligations_credit;03/04/2019;03/04/2019;INTNED 3 1/4 04/03/19;3.25;1;03/04/2013;;25/08/2014;1;03/04/2019;;0;0;0
XS0895722071;Hollande;Finance;6;;Ing;;poche_obligations;Obligations_credit;Obligations_credit;27/02/2018;27/02/2018;INTNED 1 7/8 02/27/18;1.875;1;27/02/2014;;25/08/2014;1;27/02/2018;;0;0;0
XS1080078428;Hollande;Finance;6;;Ing;;poche_obligations;Obligations_credit;Obligations_credit;13/12/2019;13/12/2019;INTNED 1 1/4 12/13/19;1.25;1;13/12/2014;;25/08/2014;1;13/12/2019;;0;0;0
XS0542591580;Autre;Finance;4;;INVESTOR AB;;poche_obligations;Obligations_credit;Obligations_credit;17/09/2018;17/09/2018;INVSA 3 1/4 09/17/18;3.25;1;17/09/2011;;25/08/2014;1;17/09/2018;;0;0;0
XS0304508921;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;15/06/2017;15/06/2017;ISPIM 4 3/4 06/15/17;4.75;1;15/06/2008;;25/08/2014;1;15/06/2017;;0;0;0
XS0467864160;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;23/11/2016;23/11/2016;ISPIM 3 3/4 11/23/16;3.75;1;23/11/2010;;25/08/2014;1;23/11/2016;;0;0;0
XS0486454530;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;12/02/2020;12/02/2020;ISPIM 4 3/8 02/12/20;4.375;1;12/02/2011;;25/08/2014;1;12/02/2020;;0;0;0
XS0555977312;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;08/11/2018;08/11/2018;ISPIM 4 11/08/18;4;1;08/11/2011;;25/08/2014;1;08/11/2018;;0;0;0
IT0004682545;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;03/03/2017;03/03/2017;ISPIM 4.1 03/03/17;4.1;1;03/03/2012;;25/08/2014;1;03/03/2017;;0;0;0
XS0741977796;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;22/01/2020;22/01/2020;ISPIM 2 1/4 01/22/20;2.25;4;30/03/2012;;25/08/2014;1;22/01/2020;;0;0;0
XS0788138906;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;22/11/2017;22/11/2017;ISPIM 2 1/4 11/22/17;2.25;4;30/06/2012;;25/08/2014;1;22/11/2017;;0;0;0
XS0829329506;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;19/09/2016;19/09/2016;ISPIM 4 1/8 09/19/16;4.125;1;19/09/2013;;25/08/2014;1;19/09/2016;;0;0;0
XS0842828120;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;15/10/2019;15/10/2019;ISPIM 4 3/8 10/15/19;4.375;1;15/10/2013;;25/08/2014;1;15/10/2019;;0;0;0
XS0852993285;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;09/11/2017;09/11/2017;ISPIM 4 11/09/17;4;1;09/11/2013;;25/08/2014;1;09/11/2017;;0;0;0
XS0997333223;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;28/01/2019;28/01/2019;ISPIM 3 01/28/19;3;1;28/01/2014;;25/08/2014;1;28/01/2019;;0;0;0
XS1168003900;Italie;Finance;10;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;14/01/2020;14/01/2020;ISPIM 1 1/8 01/14/20;1.125;1;14/01/2016;;25/08/2014;1;14/01/2020;;0;0;0
XS0972240997;Italie;Finance;9;;Intesa San Paolo;;poche_obligations;Obligations_credit;Obligations_credit;18/09/2018;18/09/2018;ISPVIT 5.35 09/18/18;5.35;1;18/09/2014;;25/08/2014;1;18/09/2018;Y;0;0;0
XS1145526585;Danemark;Corporate;10;;ISS GLOBAL A/S;;poche_obligations;Obligations_credit;Obligations_credit;09/01/2020;09/01/2020;ISSDC 1 1/8 01/09/20;1.125;1;09/01/2015;;25/08/2014;1;09/01/2020;;0;0;0
XS0329522246;USA;Corporate;1;;JOHNSON & JOHNSON;;poche_obligations;Obligations_credit;Obligations_credit;06/11/2019;06/11/2019;JNJ 4 3/4 11/06/19;4.75;1;06/11/2008;;25/08/2014;1;06/11/2019;;0;0;0
XS0274112076;USA;Finance;6;;JP Morgan;;poche_obligations;Obligations_credit;Obligations_credit;30/11/2021;14/11/2016;JPM 4 3/8 11/30/21;4.375;1;14/11/2007;;25/08/2014;1;14/11/2016;Y;0;0;0
XS0856977144;USA;Finance;6;;JP Morgan;;poche_obligations;Obligations_credit;Obligations_credit;21/11/2019;21/11/2019;JPM 1 7/8 11/21/19;1.875;1;21/11/2013;;25/08/2014;1;21/11/2019;;0;0;0
XS0605440345;Belgique;Finance;6;;KBC;;poche_obligations;Obligations_credit;Obligations_credit;16/03/2016;16/03/2016;KBC 5 03/16/16;5;1;16/03/2012;;25/08/2014;1;16/03/2016;;0;0;0
XS0764303490;Belgique;Finance;6;;KBC;;poche_obligations;Obligations_credit;Obligations_credit;27/03/2017;27/03/2017;KBC 4 1/2 03/27/17;4.5;1;27/03/2013;;25/08/2014;1;27/03/2017;;0;0;0
XS0820869948;Belgique;Finance;6;;KBC;;poche_obligations;Obligations_credit;Obligations_credit;29/08/2016;29/08/2016;KBC 3 08/29/16;3;1;29/08/2013;;25/08/2014;1;29/08/2016;;0;0;0
XS0969365591;Belgique;Finance;6;;KBC;;poche_obligations;Obligations_credit;Obligations_credit;10/09/2018;10/09/2018;KBC 2 1/8 09/10/18;2.125;1;10/09/2014;;25/08/2014;1;10/09/2018;;0;0;0
BE0002479542;Belgique;Finance;10;;KBC;;poche_obligations;Obligations_credit;Obligations_credit;25/11/2024;25/11/2019;KBCBB 2 3/8 11/25/24;2.375;1;25/11/2015;;25/08/2014;1;25/11/2019;Y;0;0;0
